avgDeathsPerYear,TARGET_deathRate,medIncome,popEst2015,povertyPercent,MedianAge,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctBachDeg18_24,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,BirthRate
188,149.5,59569,194739,17.5,30.9,2.78,45.8,6.9,8.3,25.1,62.4,6.7,4.207066557
8,189.7,66505,4264,8.9,34.4,2.77,68,24.3,18.5,19.9,,3.7,5.503512881
215,190,40921,79545,20.2,43.4,2.61,54.7,13.8,3,11.5,48.1,7.8,5.769695505
763,123,34368,842304,33.5,28.8,3.62,51,22.3,5.1,11.9,52.2,9.9,6.82588583
91,186.4,41521,34855,21.8,42.4,2.63,53.6,19.6,3.5,9.9,51.9,8.9,8.01384083
37,155.2,50124,23433,14.4,32.8,2.8,53.4,13.7,2.1,11.2,60.1,6.4,6.633380884
140,167.2,55472,55423,12.4,46.9,2.51,58.3,20.4,3,17.1,51,5,6.844366335
80,181.2,44076,36223,20.3,39.2,2.65,57.4,13,2.8,10.5,55.3,7.1,7.914410931
61,176.8,33698,22785,25.9,44.5,2.45,43.9,27.1,3.5,10.9,40.5,6.4,3.995098039
69,181.9,47299,37206,17.5,36.9,2.73,44.9,20.3,4,9.3,48,6.4,7.220420251
4,110.4,32086,3379,26.7,39.6,3.06,50.2,26.3,1.8,6.4,44.1,5.7,8.859060403
195,198.5,43385,89844,20.5,38,2.77,50.4,15.3,9.3,11,51.6,11.4,4.433836917
42,158.9,51508,21734,13.9,37.3,2.62,51.5,20.9,1.6,10.8,55.7,5.3,7.239057239
3,142.5,63054,1554,8.6,44.9,2.5,67,21.8,0,10.5,62.2,4.4,5.459770115
17,166.4,52030,8878,14.9,40.5,2.55,56.9,30.2,0.6,7.2,45.1,5.6,6.95970696
35,189.2,52185,14816,14.7,39,2.79,56.4,19.5,7.4,13.6,55.8,5.2,5.209698558
86,188.9,41017,35506,17.7,40.6,2.83,50.4,20.5,1.2,7,44.5,11.4,3.4164859
7,168,46364,2156,13.1,53.1,2.12,59.5,51.3,0,18.7,56.1,7.1,0
510,187.7,41147,254308,21.2,35.9,2.53,43.6,17.2,5.8,13,51.7,8.8,5.814864465
12,202.2,36929,5200,22.5,36.7,3.09,48.4,31.5,0,9.3,44.5,16.5,17.26057906
72,164.6,46200,41382,20.2,34.6,2.97,50.7,35.5,4.7,7.3,53.8,6.6,8.130335207
276,185,55926,159990,13.3,36.7,2.84,57.1,19.2,4.8,12.4,58,7.3,6.554953179
41,179.9,41079,19970,23.4,39.2,2.26,42.7,34.5,1.7,7.2,29.7,4.2,5.620219488
31,178.1,43986,14975,22.3,35.5,2.83,43,37,3.1,10,43.6,4.8,9.297604547
63,132.7,77764,40384,8.3,43.6,2.72,60,19.7,4.7,26.7,55.9,4.5,3.026544282
152,166.3,44113,50955,17.6,47.9,2.38,50.7,19.6,1.4,18.4,49.4,8,5.271431566
15,183.1,38750,4388,18.5,52.8,2.22,55.6,15.5,10.6,12.7,55.5,7.6,6.469002695
11,179,39335,3549,21,44.9,3,56.7,24.9,2.4,11.1,41.3,13.2,0
48,164.1,40884,31857,22.8,28,2.76,40.2,13.8,11.9,16.9,53.6,11.7,5.244100387
10,165.2,36929,3860,21.3,40.9,2.55,52.3,23,0,12.1,52.6,7.1,4.12371134
120,187.3,41009,49440,18.6,40.3,2.56,52.9,23.3,4.7,10.7,53.7,7.4,5.292201918
32,183.6,37111,13385,22.6,36.1,2.78,54.5,26.4,2,11.6,55.8,6.2,6.74955595
55,215,50699,20588,14.4,40.8,2.66,59.4,32.9,1,14.1,51.6,8.6,4.398148148
9,135.7,38012,7631,28.1,31.7,3.19,47,28.5,1.8,10.1,42.9,8.1,11.31436314
47,148.2,47041,19836,13.8,44.9,2.48,60,21.8,3.5,11.9,57.6,4,5.642384106
31,143.4,52895,16898,13,39.9,2.69,52.8,28.5,1.8,12.3,57.9,5.7,8.291032149
54,205.4,45159,17086,13.5,44.9,2.72,52.7,21.2,1,12,49.5,7.5,8.203125
152,203.2,47123,79654,17.4,36.4,2.82,51.5,23.6,0.7,6.7,46,11.5,6.112482007
60,201.8,37256,23320,19.6,39.3,2.77,48.9,27.5,1.2,9.9,50.3,8.2,4.700402287
4,106.1,60810,3569,10.6,34.4,2.87,56.4,21.7,1.2,14.2,62.1,5,10.1488498
24,147.1,51481,12229,15.5,42,2.78,50.6,27.6,1.8,9.9,42.8,4.3,10.60674157
68,168.7,45096,19796,14.9,56.3,2.21,59,16.6,4.6,19.4,44.1,5.8,5.130927105
425,163.7,45719,299453,17.7,30.6,2.59,43.5,9.4,10,17.4,62.2,6.2,5.340021423
11,154.4,41589,5724,18.3,37.4,2.62,54.7,14.5,3.9,12.5,54.7,10.9,3.301127214
24,186.9,39649,8341,18.9,44.2,2.59,55.8,11.6,1.4,10.7,56.5,4.3,3.525835866
447,181.6,43488,245671,19.7,32.9,2.68,46.6,12,8.8,14.6,57.3,6.2,4.887587132
26,165.3,39030,14065,21.5,35.1,2.32,43.3,40.8,1.9,7.8,35.3,5.7,8.393501805
35,205,34452,10160,23.1,49.1,2.26,55.1,19.8,5.9,8.7,45.7,8,1.660795169
7,153.2,61896,5641,12.5,31.9,3.18,50.7,38.9,3.1,13,60.9,3.5,2.11038961
13,187.2,42820,4032,14.8,50.5,2.37,55.7,30.9,0,15.3,58.2,6.8,3.900156006
72,166.6,41587,36770,22.1,37.2,2.7,50.4,20.2,2,11.7,56.2,6.4,8.922207202
71,150.2,32248,57706,26.5,29.9,3.48,52,25.7,1.8,7.7,,13.1,8.605012198
82,155.6,53440,48417,14.3,38.5,2.98,54.3,25.4,1.9,13.2,52.4,6.6,9.143368819
7,173.9,32580,2164,22.7,45.7,2.25,59.5,24.5,0,8.8,47.1,8.3,3.712871287
197,148.3,74811,161077,9.9,32.1,2.83,53,18.3,6.9,18.3,67.8,3.4,7.101472818
72,206.1,41849,24513,18.3,41.4,2.56,51.3,30.5,4.2,12.3,48.5,9.6,3.708958249
12,135.8,38564,4900,17.1,45.5,2.55,62.2,25.1,9.1,14.7,50,3.6,1.503759399
21,211.8,41363,9067,20.7,35.5,2.45,45.9,41.7,1.8,8.5,38.4,5.5,2.90368272
59,209.9,48996,19262,14.8,43.6,2.39,57.3,20.7,3.7,11.5,52.5,6.6,8.863294942
709,164.9,70929,537559,10.9,36.4,2.88,56.3,20.3,7.4,21.7,,6.1,6.062213529
32,179.8,42839,22255,14.6,31.1,3.21,59,31,1.4,9.5,67.4,4.1,10.43646945
35,196.3,37954,12516,18.6,43.3,2.53,55.2,27.7,0.5,9.4,45.3,12.7,8.245481928
116,185.9,38895,65664,22.7,30.2,2.52,43.9,9.1,5.1,15,53.6,8.6,4.912890034
113,201.9,43091,48323,20.3,38.2,2.7,51.5,21.8,1.6,10.8,54.4,10.9,7.936654936
35,200.7,39135,13986,20.2,41.6,2.88,42.7,27.1,2.2,4.6,42.4,12.1,4.995038042
36,187.7,38742,15107,17.9,37.9,2.62,49.7,17.3,3.1,8.9,54.9,7.7,7.608695652
577,163.6,51222,359715,16.8,34.9,2.72,46.1,16.4,8,12.9,59.7,6.6,5.753453598
18,198.4,61773,10747,10.7,31.7,2.86,56.3,29.6,1.3,10.5,66.9,5.2,9.821782178
4,181.3,54458,2069,15.6,32.4,2.52,53.7,28.9,0,20.2,50.1,7.4,8.831908832
188,200.1,48834,84260,16,38.1,2.57,53.3,17.1,2.3,10.4,54.7,8.4,5.470997437
66,183.7,40862,27895,18.6,41.2,2.62,51.8,24.3,1.8,10.6,51.4,8.3,4.602721317
55,187,48822,23766,15.5,38,2.63,52.5,16.4,3.6,8.9,,5.7,5.157593123
218,176.4,67655,126042,9.9,39.6,2.78,58.3,16.6,4.6,18.5,,6.1,4.839289566
14,142.1,41813,9749,14.6,32.5,3.08,54,26.8,6.9,10.7,63,3.6,7.023108292
19,129,44817,16203,17.8,35.8,3.17,49.4,30,7,6.6,52,4.8,5.522288756
139,215.6,41401,46972,18.5,43.5,2.4,51.5,27.1,2.8,8.2,43.2,10,7.024390244
212,185.1,38224,121802,21.5,33.3,2.68,43.5,21.2,3.9,10.3,58.2,5.3,7.014170761
7,66.3,34258,6876,21.8,41,0.0277,54.7,59,2.8,14,47.6,9.6,6.324110672
29,175.1,47834,11161,14.9,47.6,2.61,54,22.4,1.3,7.4,49.6,7.9,7.18503937
202,160,64636,130269,9.7,35.4,2.55,53.9,11.3,6.7,20.4,66,3.9,5.145852764
4,133.1,62376,3792,11.2,35.9,2.93,63.1,12.5,6.3,8.1,65.1,2.2,3.469640644
10,166.8,37294,3307,18.7,54.1,2.65,55,48.6,0,16,34.9,12,11.23809524
41,201.1,34340,12455,20.1,44.6,2.38,49.6,18.3,1.9,10.3,45.8,7.2,1.546003017
20,148.3,39006,14732,24.8,35.6,3.06,44.7,25,0.1,8.5,41.8,6.7,8.634992459
23,217.1,43654,7289,16.9,42.7,2.59,51.1,23.4,2.9,6,53,6.7,8.271186441
37,169,43194,16659,19,40.9,2.69,49,19.5,0,12.1,52.1,9.2,4.658564815
27,174.2,38607,10551,18.1,41.9,2.76,51.1,21,6.7,13.3,52,3.4,3.956148713
108,174.4,46427,53070,16.6,38.5,2.75,47.6,23.8,2.3,9.9,50,4.9,6.74359899
38,199.9,35701,10368,19,50.4,2.73,49.5,21.1,0,7.7,33.9,12.1,5.158324821
28,182.2,32826,8473,23.9,47.8,2.93,44.3,17.2,0,7.1,31.2,16.3,5.389980977
77,215.4,43087,27413,18.6,43.6,2.84,55.5,34.6,0,8.1,46.5,12.6,5.042979943
139,202.5,51958,67357,15.8,35.5,2.87,51.5,22.5,2.8,10.3,57,5.2,8.977719528
14,153.9,38000,5901,20.3,42.1,2.45,50.1,26.7,7.8,10.8,48.2,4.9,6.763787721
7,205.8,50361,3211,13.6,35.5,3,59,5.4,9.2,14.2,63.6,4.1,5.007153076
39,203.5,56444,17615,14.1,36,2.65,53.3,18.6,4.8,10.1,55.3,3.3,5.812641084
9,182,55130,3350,13.1,43,2.42,61.3,14.1,0,18.5,56.6,3.8,5.483405483
60,193.9,35772,25402,22,36.9,2.72,48,26.9,8.6,9.6,52,7.9,9.509579891
6,178.8,49309,3072,13.4,38.3,3.07,60.7,19.3,3.4,16.1,63.5,3.7,9.116409537
382,157.5,45363,222936,18.1,36.1,2.7,50.2,14.7,9.4,17.1,,7.2,5.87592919
18,168.2,51733,8739,12.1,40.6,2.45,58.9,16.9,8,15.9,56.5,2.1,9.165808445
70,136.5,26699,63795,35.4,29.1,3.84,47.3,24,3.9,6.6,47.6,13.8,5.949245101
28,211.3,44110,9440,20.8,39.3,2.55,55.7,36.8,0,14.2,50.2,3.9,5.472636816
5,172.6,42780,1410,15.5,49,2.35,62,9.1,0,11.4,52.5,6.9,11.51832461
7,138.2,60435,3913,13.2,35.1,2.66,66.6,24.9,0,16.2,59.8,4.3,6.41025641
15,133.2,37527,7533,20.9,36.1,2.73,54.8,20.3,0,11.2,46.8,6.4,7.342657343
2471,164.3,58127,1982498,15.2,34,2.81,49.4,16.2,8.7,20.6,63.9,6.9,5.979489664
252,178.2,45559,136051,15.9,32,2.59,48.1,9.7,6.5,16.8,57.9,5.9,6.232108779
26,178.9,38752,12739,21.2,34.3,2.86,43.9,35.3,2.5,8.7,49.7,6.5,2.46365105
6,200.7,43618,1579,14.2,49.6,2.17,56.3,15.7,6,17.2,53.8,2.6,7.986111111
49,155.8,40680,32623,20.6,33.8,3.08,53,18.3,3,9.8,57.6,7.5,6.467919637
199,159.3,45261,118105,15.6,33.9,2.54,46.6,10.8,8,14.7,56.7,4.7,5.508398049
46,190.7,36645,14402,19.9,47.7,2.69,49.1,22.8,2.4,8.1,41.6,9.9,2.844950213
56,188.1,40442,21347,19.3,42.8,2.39,53.5,33.3,1.8,7.7,40.8,11.5,6.233421751
92,186.3,46346,40603,14.6,40.5,2.85,55.3,19.5,2,10.4,53.3,7.9,5.176056338
6,166.7,55918,3651,14.3,31.9,2.75,60.6,20.8,2.8,6.7,54.3,4.3,10.47120419
48,152.7,37933,27245,22.1,34.1,3.13,45.8,12.4,4.8,11.3,53.3,8.1,10.31353135
70,143.9,41437,48988,22.2,31.7,3.2,51.9,23.7,9.2,12.8,50.4,9.3,6.376628075
133,182.9,43377,53547,15.9,43.5,2.79,52.5,26.8,1.5,10.3,52.1,6.1,6.531059017
161,165.8,51003,92382,15.8,35.7,2.73,50.6,23,4.7,12.7,59.8,6.5,6.155041017
101,164.6,39984,70699,26.3,35,2.37,38.5,9.3,6.7,13.1,37.8,4.4,3.854536397
64,163.1,50589,48656,16.1,29.1,2.94,44.8,9.6,1.1,13.7,55.6,8.3,4.760740197
43,180.8,44065,14858,13.5,45.6,2.35,56.6,8.8,7.5,10.3,54.2,6.1,6.720977597
19,172.8,39444,6692,15.4,41.4,2.38,59,17,7.6,13.1,56,6.3,6.582633053
552,173.6,40386,288072,20.6,35.6,2.31,47.4,8.2,9.8,19,58.9,6.8,5.445266147
33,209.2,37911,10097,19.2,41,2.45,54.6,11.6,6.5,10.3,52.9,4.5,7.829010567
25,186.1,37486,8615,19,42.4,2.37,59.4,28.6,10.9,9.2,,5.8,6.972477064
74,222.5,39232,21737,18.3,44.1,2.29,55.6,18.9,4.9,10.2,53,7.4,5.062186341
35,179.4,33707,9201,22.1,53.5,2.25,58.3,21.7,4.7,6.5,37.9,12.6,1.330671989
13,154.1,41652,4484,14.4,47.4,2.11,61.3,20.8,3.8,12.9,59.2,5.2,7.474518686
20,150,44188,10139,15.6,38.8,2.53,51.3,12,2.4,15.9,55.8,6.3,6.633574007
109,204.4,32662,40117,22.1,40.6,2.45,56.1,18.7,4.2,8.2,51.6,8.3,7.519053578
30,216.3,33091,10125,22.1,43.1,2.46,50.8,16.4,0.5,7,46.6,11.4,3.896713615
1365,188.9,46185,687623,16.5,36.5,2.44,43.3,14.2,13.2,18.2,61.1,7.6,5.730193853
239,187.3,40047,118596,19.6,35.5,2.52,51.4,11.9,7.8,15.1,61.2,6,5.712144998
438,203.6,58976,224124,10.6,38.6,2.68,54.3,15.3,4.1,12.1,61.5,8.3,5.258811102
87,183.4,49949,53951,14.6,29.7,2.49,49.6,4.5,8.2,15.9,54.9,8,6.303106282
14,217.7,37581,3910,19.4,523.2,2.34,58.7,26.9,13.1,11,53.8,7.4,5.076142132
80,183.2,36895,35473,18.4,39.8,2.6,54.4,24.6,4.6,9.2,52.6,8.8,4.306281055
76,174.5,48128,32701,13.4,41,2.44,56,18.5,9.2,13,57.4,6.9,6.850471234
88,178.5,39908,38180,18.6,39.6,2.6,57.1,17.7,1.5,11.8,53.5,7,4.54931457
28,212,41891,10207,14.3,39.3,2.45,52.1,9.5,5.2,8.6,60.8,5.6,5.366726297
98,191.5,53804,54696,15.7,36.5,2.87,53.7,20.7,7.8,9.8,57.9,9.5,5.393137406
37,197.9,37597,12308,20,42.8,2.53,53.3,20.2,10.1,10,52.4,4.5,5.692675159
44,203.2,47937,15028,16.6,42,2.39,52.9,20.9,3.1,13,54.2,5.1,7.023060797
49,201.2,34863,22643,22.2,37,2.71,52.9,32.4,3.7,8.4,54.6,8.7,7.439480417
34,141.8,35345,15335,17,42.9,2.43,53,20.5,5,10.3,53.7,8.7,5.775470474
38,225.4,35363,12408,20.4,42.3,2.63,56.3,16.4,4.2,7.9,49.8,10.2,5.739599384
24,187.4,40165,8963,16.1,44.2,2.44,54.8,29.5,0,10.3,49.3,10,7.791479821
70,188.8,42088,28880,18,39.7,0.0243,47.7,13.8,8.9,12.8,56.6,7.2,4.673182651
11,180.7,38023,3694,15,44.1,2.43,54.2,24.7,15.8,9.1,57,4.6,4.787961696
65,202.1,37360,25113,17.4,40.8,2.61,54.5,23.6,4.6,11,54.8,8.1,6.976323875
47,270.5,30661,14036,32.2,39.3,2.41,41.6,22.2,4.9,8,43.9,12.2,5.214497041
31,179.9,47158,15963,13.9,38,2.62,55.3,29.2,5.6,13,54.8,6.7,6.768874747
18,140.3,41376,8583,15.8,44.8,2.43,57,15.7,8.6,9.7,55.4,5.9,4.179104478
32,176.9,42105,11703,16.1,43.7,2.37,55.1,19.9,4.8,7.8,54.3,9.4,4.500642949
67,203.7,36867,20171,20.7,46.5,2.55,50.9,32.4,2.1,9,42.2,11.7,6.885245902
57,229.7,34631,18208,23.3,40.5,2.49,47.4,16.3,1.4,6.8,50.1,8.8,5.174548155
134,185.9,45448,58615,14.3,39.7,2.62,57.6,13.6,5.1,11.8,56.8,6.1,4.480398258
43,168.8,42956,22810,20.2,28.3,2.28,42.4,3.5,6.1,14,,7.2,3.648198607
27,167.7,29415,10953,23.9,45.8,2.48,53.9,14.8,1.3,6.7,46.2,7.1,10.04694836
27,161.3,51958,13628,10.2,39.8,2.62,58.1,11.2,4.8,12.6,62,2.9,3.887915937
31,190.2,31025,9409,22.3,50.7,2.22,59.1,29.4,0,7.5,39.3,12.6,5.784615385
52,239.8,32120,17482,28.7,37.6,2.53,41.5,23.3,1.8,7.8,47.1,11.2,6.710775047
42,174.4,50548,19183,11.6,39.7,2.54,59.5,17,5,10.9,62.1,4.2,5.280764636
109,217.1,40038,42255,17.6,37.5,2.56,53.9,20,5.1,11.5,57.1,6.4,6.924516532
82,163.8,40710,44794,21.6,34.4,2.52,47.8,9.6,7.4,15.3,53.4,7,7.510402923
44,192.5,44408,18348,18.9,39.5,2.47,48.4,30,5.2,9.3,,6.5,5.282802182
138,152.6,70874,96096,6.9,38.3,2.46,54.7,10.4,12,25,67.3,5.6,5.366242744
71,183.4,38344,31229,18.1,37.5,2.52,55,17,7.4,10.4,52.6,9.5,3.172641121
65,196,47227,53221,15.9,26.8,2.84,45,4.8,3.6,15.8,36.1,12.7,5.283078379
16,205,34684,4858,18.6,46.4,2.2,55.7,3.6,4.4,12,53.2,2.8,14.97890295
28,205.2,51738,10196,11.6,45.1,2.53,60.1,18,8.4,8.2,58,6.2,6.335282651
57,191.8,41346,25104,18.3,38.4,2.72,47.1,23.6,2.4,9,47.5,8.9,2.837290098
57,204.2,51986,22810,15.3,41.5,2.63,55,22,8.4,9.2,55.5,8.2,4.663623735
18,181.8,31820,6432,21.5,46.6,2.4,55.6,31.7,0,5.7,45.7,11.1,6.022187005
46,236,30019,13802,25.1,41.6,2.57,55.1,19.5,0.5,6.3,49.2,10.1,7.130554599
583,162.9,74220,385590,6.8,37.4,2.65,57.1,9.2,10.1,23.3,68.1,5.1,5.121121033
30,178.8,33986,9440,21.7,49.7,2.31,53.6,26.7,6.6,6.1,42.8,9.3,3.829787234
44,187.7,46874,17919,13.1,42.5,2.48,57.7,15.7,5,9,57.7,5.4,4.229447528
165,216.8,40376,66520,20.3,38.9,2.33,48.2,24.6,3.7,8.4,47.6,8.3,4.612961296
2089,166,60093,1003362,9.6,40.2,2.44,48.6,12.5,13.7,24.4,61.3,7.4,5.188221792
62,205.8,41112,23258,16.3,38.2,2.48,47.8,16,3.6,11.5,57.2,5.5,6.003068661
13,208.7,34644,4436,18.2,41.3,2.52,57.8,28.6,5,7.9,54.9,7.4,7.524536532
14,195.4,38281,4854,16.3,39.1,2.58,53.5,56.7,4.2,10.5,60.3,4,10.28806584
99,205.4,40532,39008,20.9,39.7,2.52,50.9,19,4.1,8.5,56.2,6.8,5.810081525
24,210.7,27382,8258,28.2,44.5,2.5,54.6,18.7,6.2,9.4,50.6,9.2,7.147111376
14,147.4,42498,6128,16.6,42.4,0.0237,57.1,16.9,8.5,8.8,,5.8,6.469648562
85,206.6,38329,29862,19,42,2.43,53.7,17.2,4.6,8.9,51.1,9.1,7.254779066
92,169.4,40642,30943,16.2,51.3,2.42,62.5,23.7,5.3,10.9,45.2,10.8,3.314818133
18,196.5,36642,6353,17.7,40.9,2.56,52.2,23.9,5.7,8.2,54.4,6,10.31227306
121,173.6,35731,54592,18.7,41.5,2.43,50.7,15.6,5.5,12.4,53.9,9,5.505782701
58,161.3,33755,25690,21.5,41.6,2.67,48.4,26.2,1.4,8.9,44.7,8.1,4.813502813
54,194.4,40267,20826,17.5,40.6,2.5,53.3,16.2,3,10.1,57.9,5.4,5.078698846
68,177.6,52959,33513,12.8,40.2,2.74,56.2,19.5,3.6,10.6,57.1,8.9,5.58081852
59,207,34581,24788,25.5,40.1,2.67,50.1,14.4,1.1,4.3,45.9,12.2,4.671312865
49,240.5,30721,13405,26.4,46.7,2.43,51.7,24.8,0,7.7,43.2,9.5,6.199460916
65,166.7,41561,37483,17.8,38.1,2.78,57.6,24.6,2.2,10.1,52.5,6.3,7.851851852
7,171,38802,2057,15.5,47.8,2.25,59.5,18.6,9,11,57.7,4.3,3.291139241
52,203.2,31600,18268,22.7,41.7,0.0248,54,24.8,2.8,7.2,45.9,9.4,5.680317041
667,214.3,35681,315685,28.8,34.6,2.2,28.6,16.1,14.5,18.3,56.7,12.4,4.685604704
15,121.4,41602,9300,15.1,42.6,2.15,53.2,8.1,6.8,19.8,59,6.5,2.454308094
15,140.6,38871,13242,30.6,29.8,3.63,44.8,31.5,0.5,9.8,51.3,19.9,6.755829904
12,170.1,35740,6577,25.2,34.5,2.87,46.6,23.7,2,15.9,53.3,13.4,8.100358423
13,163.7,49758,5689,11.7,45.8,2.32,64.6,38.4,2.6,15.7,60.1,4.5,3.515263645
20,129.1,47520,10408,12.7,49.1,2.27,57.4,24.1,6,20.4,59.6,3.9,5.364583333
169,165.2,42903,82278,14.3,38,2.35,52,13.8,5.8,17.4,56.6,5.1,5.796213808
11,136.8,41004,5767,19.4,41.1,2.5,54.6,28.9,8.9,17.5,55,4.3,8.205128205
6,197.5,47376,1760,10.8,50.3,1.99,57.2,14.4,0,17.6,,2.6,7.560137457
22,178.3,50540,9625,11.7,41.1,2.24,59.5,7.5,19.6,14.2,62,2,1.750547046
29,196.9,38178,9139,17.1,46.8,2.13,49.9,28,3.2,10.4,48.4,3.9,5.317324185
6,162,59102,3190,8,39,2.47,61.1,7.8,4.2,11.5,69.5,3.3,21.32616487
171,150.6,47351,96165,13.6,42.1,2.48,56.3,16.7,1.9,20.4,58.9,7,6.812139453
109,137.9,51569,100739,13.9,33.2,2.39,49.5,5.2,9.7,31.8,,6.3,4.428705174
24,198.9,33428,13647,31.8,31.3,3.07,41.3,20.3,3.4,13.7,46.7,14.4,7.119948685
3,231,37316,827,20.1,53.1,2.29,58.8,2.3,2.3,16,56.3,3.5,1.481481481
7,113.2,47902,3240,14.4,53.7,2.19,62.8,35.3,1.3,16.1,46.7,7.2,18.55670103
31,178,43509,16572,17.6,34.3,2.63,49,11.5,5.6,16.3,58.9,4,5.809710918
25,185.5,61575,11645,10.4,47.7,2.51,59.5,21.9,2.4,23.1,56.2,6.6,4.111531191
6,179.5,43272,1926,14.6,51.4,2.18,63.3,0.8,13.4,25.1,55.5,3.9,2.089552239
257,194.4,46926,120146,19.6,39.2,2.57,46.8,10.3,5.8,10.3,53.4,9.7,4.859510954
143,173.8,43104,60636,18.9,41.6,2.36,46.1,7.8,5.7,14.2,54.3,7.1,4.59877366
170,157.1,94334,99042,6.3,42.8,2.84,57.4,8,20.6,21.8,63.9,6.8,4.066933111
3405,138.8,56866,2339150,15.4,37.7,2.91,45.3,13.6,15.1,19.3,58.7,8.6,4.84491139
352,188.4,59925,160266,13,39.8,2.43,45.9,7.6,13.5,16.2,61.3,7.6,4.18906927
832,161.7,70299,474558,14.5,39.3,2.81,51.2,10.4,15.6,18.4,55.2,6.9,4.517034138
501,142.9,83162,326037,14.7,36.3,3.17,53.1,15.3,14.9,22.2,60.4,7.9,6.943122405
235,183.7,43518,111007,18.9,37.8,2.42,44.3,11.5,7,11,48.9,10,5.011933174
446,174.2,71885,226249,7.2,41.8,2.44,54,11.9,13.5,23,62.8,6,4.520913789
343,175.7,56508,154604,13.2,39.9,2.65,44.8,14.5,9.9,16.4,,7.4,5.183987725
73,172.8,48718,31330,15.9,43.3,2.46,48.6,9.1,7.1,11.2,53,10.5,3.499365035
47,184.2,48135,18186,15.4,45.5,2.35,49.1,19.7,9,10.1,53.2,6.4,4.740817921
73,162.7,49809,34833,14.2,42.3,2.37,47.4,26.9,8.7,11.9,53.5,5.5,7.177836855
230,178.7,46849,97631,16.6,42,2.36,50.5,17.2,7,11.1,54.6,8.2,6.856742229
2817,163.8,85886,1501587,7.7,40.6,2.98,51.4,10.8,15.3,18.7,61,6.4,4.419518742
170,178.8,48908,74877,16.3,42.2,2.54,45.5,20.3,8.4,12.3,52.2,11.5,5.516819572
106,160.5,52195,49453,11.4,43.6,2.5,55.2,13.9,9.5,14.5,59.1,6.9,6.184505988
154,159.5,51880,104926,18.7,30.2,2.35,37.3,3.1,14.6,22.2,54.9,5.9,4.367123465
398,170.8,56718,180143,13.7,43.1,2.44,46.9,10.6,10.5,16.5,56.4,9.3,4.324719649
166,177.9,54585,64688,13.3,45.2,2.4,48.4,12.5,7.1,15,58.6,6.6,3.57092349
159,198.4,47547,62230,14.6,42.9,2.45,49.1,21.2,6.8,11.7,55.5,9.5,4.671621417
198,175.5,49191,91446,12.9,43.1,2.48,52.7,17.9,7.7,12.3,58.1,7.5,5.106970324
1716,145.3,83152,976396,10.4,40.3,2.75,50.2,11.9,17.3,23.7,60.4,7.6,4.871361927
87,181.1,53783,41013,12.3,41.1,2.38,50.9,17,6.1,9.7,54.1,7.4,4.815216083
60,178.4,48368,25048,14.5,41.5,2.46,52.8,19.7,7.4,12.2,57.2,6.9,6.10380117
327,178.7,41296,158276,17.9,470.4,2.45,49,17.3,6.7,14.8,57.6,7.9,4.493936752
79,174.4,43043,37325,16.4,42.1,2.65,51.2,12.9,2.2,9.3,53.4,9,3.572800615
28,157.1,35266,10837,20.5,47.2,2.25,63,22.1,3.2,11.7,47.7,10.5,5.062082139
59,186.1,32508,25759,25,39.7,2.55,39.3,20.6,3.3,6.6,46.4,17.6,9.115971329
71,169.3,36488,27020,20.9,46.6,2.27,59.2,24.4,2.7,12.7,52,8.5,4.603914259
38,152.8,37131,17689,19.8,43.7,2.22,53.3,14.4,4.3,11.1,45,6.9,6.046511628
130,194,40357,47651,18.8,44.9,2.54,49.1,18.5,4.9,11.2,48.6,11.5,4.17432129
51,175.3,31217,20199,27.7,44.8,2.59,39,30.5,3.9,7.4,41.8,13.5,4.823151125
73,161.4,33521,34318,25.6,42.6,2.37,45.9,26.2,0.8,9.4,46.8,12.1,6.97029703
291,169.2,47387,122765,15.7,50,2.34,57.4,16.8,6.6,16.8,46.2,11.4,6.292374849
516,162.7,47296,253178,13.9,41.1,2.36,47.8,14.9,10.1,22.2,57.5,7,4.175372554
222,188,39275,88842,20.5,42.9,2.53,48.1,24.2,3.6,10.7,49.7,11.6,4.608459925
302,173.6,55250,196762,12.2,37.4,2.78,54.5,19.4,6.3,18.9,60.9,9.2,5.372694672
202,195.5,38653,81287,18.8,42.8,2.56,49.5,21.1,4.8,9.7,50.9,12.2,6.057735176
16,143.8,61730,10309,9.7,41.1,2.67,57.1,8.3,4.9,14.5,55.2,9.3,1.574468085
190,191.5,48824,68879,14.7,46.4,2.27,53.4,15.8,6.5,15.7,51.8,10.2,4.194102491
60,188.2,42730,22941,19.9,44.9,2.55,48.4,20.9,7.5,7.6,48.2,10.9,6.018822499
319,176.4,45080,155056,16.2,40.8,2.59,51.7,14.7,9.6,14.6,56.9,8.2,4.107398367
149,146.8,56797,70928,13.9,46.3,2.47,57,16.9,10.8,19.1,53.9,9,5.81829259
82,179.9,34620,27178,21,50,2.51,53,15,5.5,11.6,41.1,8.4,2.533172497
44,189,38887,14394,23.2,44.5,2.41,48.4,15.5,12.6,12,47.7,12.7,7.658119658
31,163.6,37072,10703,18.5,50.5,2.33,62.3,27.2,0,12.3,44.3,12.3,4.295098535
232,194.3,39444,96879,21.1,41.4,2.55,48.6,14.6,6.4,9.8,52.2,12.6,4.050285512
